Year,StateAbbr,GeographicLevel,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Population2010,GeoLocation,CategoryID,MeasureId,PopulationCount,CountyName,LocationName,TotalPopulation,5Yr_Average
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.0,,3.8,4.1,,,HLTHOUT,CANCER,,Suffolk,25025010403,3003.0,4.0
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,1.3,,1.2,1.4,,,HLTHOUT,CANCER,,Suffolk,25025010404,5817.0,1.3199999999999998
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,2.1,,2.0,2.2,,,HLTHOUT,CANCER,,Suffolk,25025010405,5522.0,2.1
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,2.2,,2.1,2.3,,,HLTHOUT,CANCER,,Suffolk,25025010408,1426.0,2.2399999999999998
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.1,,3.9,4.2,,,HLTHOUT,CANCER,,Suffolk,25025010500,3044.0,4.12
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,6.0,,5.9,6.2,,,HLTHOUT,CANCER,,Suffolk,25025010600,2858.0,6.04
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,3.8,,3.7,4.0,,,HLTHOUT,CANCER,,Suffolk,25025010701,2478.0,3.8600000000000003
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.4,,5.2,5.7,,,HLTHOUT,CANCER,,Suffolk,25025010702,2400.0,5.4399999999999995
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.8,,5.5,6.1,,,HLTHOUT,CANCER,,Suffolk,25025010801,2783.0,5.84
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.7,,4.6,4.9,,,HLTHOUT,CANCER,,Suffolk,25025010802,3059.0,4.76
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,6.2,,6.0,6.4,,,HLTHOUT,CANCER,,Suffolk,25025020101,4193.0,6.26
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,3.6,,3.4,3.7,,,HLTHOUT,CANCER,,Suffolk,25025020200,3649.0,3.62
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.6,,5.4,5.8,,,HLTHOUT,CANCER,,Suffolk,25025020301,2023.0,5.64
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,3.7,,3.6,3.9,,,HLTHOUT,CANCER,,Suffolk,25025020302,1181.0,3.7399999999999998
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.8,,4.6,5.0,,,HLTHOUT,CANCER,,Suffolk,25025020303,3400.0,4.779999999999999
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.7,,4.5,5.0,,,HLTHOUT,CANCER,,Suffolk,25025030100,1954.0,4.779999999999999
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.5,,4.3,4.8,,,HLTHOUT,CANCER,,Suffolk,25025030200,1665.0,4.6
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,6.5,,6.4,6.7,,,HLTHOUT,CANCER,,Suffolk,25025030300,4872.0,6.58
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.2,,4.0,4.3,,,HLTHOUT,CANCER,,Suffolk,25025030400,2451.0,4.24
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.7,,4.6,4.9,,,HLTHOUT,CANCER,,Suffolk,25025030500,2538.0,4.779999999999999
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,6.1,,5.9,6.4,,,HLTHOUT,CANCER,,Suffolk,25025040100,2168.0,6.2
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.6,,5.4,5.8,,,HLTHOUT,CANCER,,Suffolk,25025040200,1606.0,5.54
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.8,,4.6,5.0,,,HLTHOUT,CANCER,,Suffolk,25025040300,3882.0,4.8
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,6.1,,5.8,6.4,,,HLTHOUT,CANCER,,Suffolk,25025040401,2439.0,6.12
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.2,,5.0,5.4,,,HLTHOUT,CANCER,,Suffolk,25025040600,2444.0,5.220000000000001
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.2,,5.0,5.4,,,HLTHOUT,CANCER,,Suffolk,25025040801,3900.0,5.220000000000001
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.3,,4.1,4.4,,,HLTHOUT,CANCER,,Suffolk,25025050101,5115.0,4.220000000000001
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.0,,3.9,4.2,,,HLTHOUT,CANCER,,Suffolk,25025050200,5231.0,3.9599999999999995
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.7,,5.5,5.9,,,HLTHOUT,CANCER,,Suffolk,25025050300,2251.0,5.66
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.7,,4.5,5.0,,,HLTHOUT,CANCER,,Suffolk,25025050400,2372.0,4.7
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.1,,4.0,4.2,,,HLTHOUT,CANCER,,Suffolk,25025050500,1857.0,4.02
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.2,,4.0,4.4,,,HLTHOUT,CANCER,,Suffolk,25025050600,2063.0,4.1
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,3.7,,3.6,3.8,,,HLTHOUT,CANCER,,Suffolk,25025050700,4504.0,3.6399999999999997
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,3.9,,3.8,4.1,,,HLTHOUT,CANCER,,Suffolk,25025050901,4165.0,3.8600000000000003
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,6.3,,6.0,6.5,,,HLTHOUT,CANCER,,Suffolk,25025051000,4089.0,6.279999999999999
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.9,,5.6,6.1,,,HLTHOUT,CANCER,,Suffolk,25025051101,6093.0,5.86
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.0,,4.8,5.2,,,HLTHOUT,CANCER,,Suffolk,25025051200,2379.0,4.9799999999999995
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,6.0,,5.7,6.2,,,HLTHOUT,CANCER,,Suffolk,25025060101,3216.0,6.0200000000000005
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.4,,5.1,5.6,,,HLTHOUT,CANCER,,Suffolk,25025060200,1916.0,5.42
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,6.0,,5.7,6.3,,,HLTHOUT,CANCER,,Suffolk,25025060301,3076.0,6.04
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,6.7,,6.4,7.1,,,HLTHOUT,CANCER,,Suffolk,25025060400,4904.0,6.76
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.3,,4.1,4.5,,,HLTHOUT,CANCER,,Suffolk,25025060501,3571.0,4.36
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.0,,3.9,4.2,,,HLTHOUT,CANCER,,Suffolk,25025060600,2357.0,4.0600000000000005
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.4,,4.3,4.6,,,HLTHOUT,CANCER,,Suffolk,25025060700,1893.0,4.32
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.3,,4.1,4.5,,,HLTHOUT,CANCER,,Suffolk,25025060800,3964.0,4.36
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.3,,4.1,4.4,,,HLTHOUT,CANCER,,Suffolk,25025061000,3098.0,4.26
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.9,,4.7,5.0,,,HLTHOUT,CANCER,,Suffolk,25025061101,2232.0,4.74
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.4,,4.2,4.5,,,HLTHOUT,CANCER,,Suffolk,25025061200,3240.0,4.4
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.3,,4.1,4.4,,,HLTHOUT,CANCER,,Suffolk,25025070101,5902.0,4.32
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,3.4,,3.3,3.6,,,HLTHOUT,CANCER,,Suffolk,25025070200,5218.0,3.5
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.7,,5.5,5.9,,,HLTHOUT,CANCER,,Suffolk,25025070300,3909.0,5.74
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,6.1,,5.9,6.4,,,HLTHOUT,CANCER,,Suffolk,25025070402,1723.0,6.24
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.7,,4.6,4.9,,,HLTHOUT,CANCER,,Suffolk,25025070500,5460.0,4.7
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.3,,5.1,5.4,,,HLTHOUT,CANCER,,Suffolk,25025070600,2240.0,5.3
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.9,,4.7,5.1,,,HLTHOUT,CANCER,,Suffolk,25025070700,2361.0,4.880000000000001
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,3.9,,3.8,4.0,,,HLTHOUT,CANCER,,Suffolk,25025070800,3706.0,3.88
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.4,,4.3,4.5,,,HLTHOUT,CANCER,,Suffolk,25025070900,3329.0,4.380000000000001
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.4,,4.3,4.6,,,HLTHOUT,CANCER,,Suffolk,25025071101,3753.0,4.4
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.0,,4.9,5.1,,,HLTHOUT,CANCER,,Suffolk,25025071201,3131.0,4.92
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,3.6,,3.6,3.7,,,HLTHOUT,CANCER,,Suffolk,25025080100,3350.0,3.54
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.8,,4.6,5.0,,,HLTHOUT,CANCER,,Suffolk,25025080300,1769.0,4.7
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.2,,5.1,5.4,,,HLTHOUT,CANCER,,Suffolk,25025080401,2710.0,5.1
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.6,,4.5,4.7,,,HLTHOUT,CANCER,,Suffolk,25025080500,3096.0,4.42
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,1.9,,1.8,1.9,,,HLTHOUT,CANCER,,Suffolk,25025080601,4271.0,1.8399999999999999
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,2.7,,2.6,2.7,,,HLTHOUT,CANCER,,Suffolk,25025080801,3885.0,2.62
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,2.9,,2.9,3.0,,,HLTHOUT,CANCER,,Suffolk,25025080900,4008.0,2.94
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.4,,4.3,4.5,,,HLTHOUT,CANCER,,Suffolk,25025081001,4890.0,4.38
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.4,,5.2,5.6,,,HLTHOUT,CANCER,,Suffolk,25025081100,4091.0,5.38
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.6,,4.4,4.7,,,HLTHOUT,CANCER,,Suffolk,25025081200,3265.0,4.42
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.7,,5.5,5.9,,,HLTHOUT,CANCER,,Suffolk,25025081300,4760.0,5.5200000000000005
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.9,,4.8,5.1,,,HLTHOUT,CANCER,,Suffolk,25025081400,3003.0,4.82
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.0,,4.8,5.3,,,HLTHOUT,CANCER,,Suffolk,25025081500,2134.0,4.92
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.6,,5.4,5.9,,,HLTHOUT,CANCER,,Suffolk,25025081700,3820.0,5.4799999999999995
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.0,,4.7,5.2,,,HLTHOUT,CANCER,,Suffolk,25025081800,2898.0,4.8
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.4,,5.2,5.6,,,HLTHOUT,CANCER,,Suffolk,25025081900,3115.0,5.24
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.7,,5.5,6.0,,,HLTHOUT,CANCER,,Suffolk,25025082000,2815.0,5.54
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.9,,4.7,5.1,,,HLTHOUT,CANCER,,Suffolk,25025082100,5025.0,4.78
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.9,,4.7,5.1,,,HLTHOUT,CANCER,,Suffolk,25025090100,4571.0,4.74
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.5,,4.4,4.7,,,HLTHOUT,CANCER,,Suffolk,25025090200,2233.0,4.4
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.3,,4.1,4.5,,,HLTHOUT,CANCER,,Suffolk,25025090300,3179.0,4.2
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.7,,4.5,4.8,,,HLTHOUT,CANCER,,Suffolk,25025090400,3659.0,4.54
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.3,,5.2,5.4,,,HLTHOUT,CANCER,,Suffolk,25025090600,2348.0,5.2
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.5,,5.3,5.7,,,HLTHOUT,CANCER,,Suffolk,25025090700,4275.0,5.5200000000000005
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,2.8,,2.7,2.8,,,HLTHOUT,CANCER,,Suffolk,25025090901,3730.0,2.76
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.7,,5.5,5.8,,,HLTHOUT,CANCER,,Suffolk,25025091001,2742.0,5.720000000000001
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.4,,4.3,4.5,,,HLTHOUT,CANCER,,Suffolk,25025091100,4861.0,4.4399999999999995
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.9,,4.8,5.0,,,HLTHOUT,CANCER,,Suffolk,25025091200,3234.0,4.86
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.7,,4.6,4.8,,,HLTHOUT,CANCER,,Suffolk,25025091300,2499.0,4.58
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.8,,4.7,5.0,,,HLTHOUT,CANCER,,Suffolk,25025091400,2741.0,4.7
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.8,,4.7,4.9,,,HLTHOUT,CANCER,,Suffolk,25025091500,4370.0,4.74
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.3,,4.2,4.5,,,HLTHOUT,CANCER,,Suffolk,25025091600,3138.0,4.34
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.4,,4.3,4.5,,,HLTHOUT,CANCER,,Suffolk,25025091700,3069.0,4.26
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.0,,4.9,5.1,,,HLTHOUT,CANCER,,Suffolk,25025091800,3452.0,4.9
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.6,,4.5,4.8,,,HLTHOUT,CANCER,,Suffolk,25025091900,3860.0,4.54
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.6,,4.5,4.8,,,HLTHOUT,CANCER,,Suffolk,25025092000,4945.0,4.54
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.0,,4.9,5.1,,,HLTHOUT,CANCER,,Suffolk,25025092101,6451.0,5.0200000000000005
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.1,,5.0,5.2,,,HLTHOUT,CANCER,,Suffolk,25025092200,3349.0,5.04
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.9,,4.7,5.1,,,HLTHOUT,CANCER,,Suffolk,25025092300,2893.0,4.78
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.7,,4.6,4.9,,,HLTHOUT,CANCER,,Suffolk,25025092400,5277.0,4.58
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.9,,4.7,5.1,,,HLTHOUT,CANCER,,Suffolk,25025100100,5510.0,4.76
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.7,,4.5,4.9,,,HLTHOUT,CANCER,,Suffolk,25025100200,2787.0,4.58
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.1,,4.9,5.4,,,HLTHOUT,CANCER,,Suffolk,25025100300,3303.0,5.04
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.7,,5.5,5.9,,,HLTHOUT,CANCER,,Suffolk,25025100400,4865.0,5.58
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.0,,4.8,5.1,,,HLTHOUT,CANCER,,Suffolk,25025100500,5989.0,4.92
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.1,,5.0,5.3,,,HLTHOUT,CANCER,,Suffolk,25025100601,5154.0,5.12
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,6.6,,6.3,7.0,,,HLTHOUT,CANCER,,Suffolk,25025100603,1904.0,6.640000000000001
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,7.2,,6.9,7.4,,,HLTHOUT,CANCER,,Suffolk,25025100700,4322.0,7.24
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,6.4,,6.2,6.6,,,HLTHOUT,CANCER,,Suffolk,25025100800,5546.0,6.42
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.5,,5.4,5.7,,,HLTHOUT,CANCER,,Suffolk,25025100900,4072.0,5.4399999999999995
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.9,,5.6,6.2,,,HLTHOUT,CANCER,,Suffolk,25025101001,5480.0,5.8
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,6.1,,5.8,6.4,,,HLTHOUT,CANCER,,Suffolk,25025101002,4979.0,5.96
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.4,,5.1,5.6,,,HLTHOUT,CANCER,,Suffolk,25025101101,3155.0,5.220000000000001
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.2,,5.0,5.4,,,HLTHOUT,CANCER,,Suffolk,25025101102,4396.0,5.08
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.7,,4.6,4.8,,,HLTHOUT,CANCER,,Suffolk,25025110103,5460.0,4.58
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.4,,5.2,5.6,,,HLTHOUT,CANCER,,Suffolk,25025110201,2051.0,5.28
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.7,,5.6,5.9,,,HLTHOUT,CANCER,,Suffolk,25025110301,2405.0,5.66
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.4,,5.2,5.5,,,HLTHOUT,CANCER,,Suffolk,25025110401,3566.0,5.26
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,6.4,,6.1,6.6,,,HLTHOUT,CANCER,,Suffolk,25025110403,4309.0,6.3
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,6.6,,6.4,6.9,,,HLTHOUT,CANCER,,Suffolk,25025110501,3253.0,6.640000000000001
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,6.0,,5.9,6.2,,,HLTHOUT,CANCER,,Suffolk,25025110502,3806.0,5.9799999999999995
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,10.8,,10.3,11.3,,,HLTHOUT,CANCER,,Suffolk,25025110601,2969.0,10.92
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,8.0,,7.6,8.4,,,HLTHOUT,CANCER,,Suffolk,25025110607,5077.0,8.040000000000001
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,6.5,,6.3,6.8,,,HLTHOUT,CANCER,,Suffolk,25025120103,1508.0,6.540000000000001
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.6,,4.4,4.8,,,HLTHOUT,CANCER,,Suffolk,25025120104,2095.0,4.58
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,9.3,,8.8,9.8,,,HLTHOUT,CANCER,,Suffolk,25025120105,2444.0,9.32
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.5,,4.3,4.5,,,HLTHOUT,CANCER,,Suffolk,25025120201,3439.0,4.42
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.5,,4.4,4.6,,,HLTHOUT,CANCER,,Suffolk,25025120301,4795.0,4.42
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.7,,5.4,5.9,,,HLTHOUT,CANCER,,Suffolk,25025120400,5751.0,5.66
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.0,,3.9,4.1,,,HLTHOUT,CANCER,,Suffolk,25025120500,2331.0,3.9
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,4.0,,3.9,4.2,,,HLTHOUT,CANCER,,Suffolk,25025120600,2335.0,4.04
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,5.3,,5.1,5.5,,,HLTHOUT,CANCER,,Suffolk,25025120700,2014.0,5.279999999999999
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,7.3,,7.0,7.6,,,HLTHOUT,CANCER,,Suffolk,25025130100,5906.0,7.340000000000001
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,7.8,,7.4,8.1,,,HLTHOUT,CANCER,,Suffolk,25025130200,4506.0,7.82
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,7.7,,7.4,8.1,,,HLTHOUT,CANCER,,Suffolk,25025130300,4419.0,7.779999999999999
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,7.8,,7.4,8.2,,,HLTHOUT,CANCER,,Suffolk,25025130402,4637.0,7.82
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,8.9,,8.4,9.4,,,HLTHOUT,CANCER,,Suffolk,25025130404,2901.0,8.98
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,6.2,,6.1,6.4,,,HLTHOUT,CANCER,,Suffolk,25025130406,5107.0,6.18
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,6.2,,6.0,6.4,,,HLTHOUT,CANCER,,Suffolk,25025140102,4401.0,6.18
2018,MA,,Cancer (excluding skin cancer) among adults aged >=18 years,%,CrdPrv,Crude prevalence,6.0,,5.9,6.2,,,HLTHOUT,CANCER,,Suffolk,25025140105,3675.0,5.9399999999999995
