"GEO_ID","NAME","B27010_001E","B27010_001M","B27010_002E","B27010_002M","B27010_003E","B27010_003M","B27010_004E","B27010_004M","B27010_005E","B27010_005M","B27010_006E","B27010_006M","B27010_007E","B27010_007M","B27010_008E","B27010_008M","B27010_009E","B27010_009M","B27010_010E","B27010_010M","B27010_011E","B27010_011M","B27010_012E","B27010_012M","B27010_013E","B27010_013M","B27010_014E","B27010_014M","B27010_015E","B27010_015M","B27010_016E","B27010_016M","B27010_017E","B27010_017M","B27010_018E","B27010_018M","B27010_019E","B27010_019M","B27010_020E","B27010_020M","B27010_021E","B27010_021M","B27010_022E","B27010_022M","B27010_023E","B27010_023M","B27010_024E","B27010_024M","B27010_025E","B27010_025M","B27010_026E","B27010_026M","B27010_027E","B27010_027M","B27010_028E","B27010_028M","B27010_029E","B27010_029M","B27010_030E","B27010_030M","B27010_031E","B27010_031M","B27010_032E","B27010_032M","B27010_033E","B27010_033M","B27010_034E","B27010_034M","B27010_035E","B27010_035M","B27010_036E","B27010_036M","B27010_037E","B27010_037M","B27010_038E","B27010_038M","B27010_039E","B27010_039M","B27010_040E","B27010_040M","B27010_041E","B27010_041M","B27010_042E","B27010_042M","B27010_043E","B27010_043M","B27010_044E","B27010_044M","B27010_045E","B27010_045M","B27010_046E","B27010_046M","B27010_047E","B27010_047M","B27010_048E","B27010_048M","B27010_049E","B27010_049M","B27010_050E","B27010_050M","B27010_051E","B27010_051M","B27010_052E","B27010_052M","B27010_053E","B27010_053M","B27010_054E","B27010_054M","B27010_055E","B27010_055M","B27010_056E","B27010_056M","B27010_057E","B27010_057M","B27010_058E","B27010_058M","B27010_059E","B27010_059M","B27010_060E","B27010_060M","B27010_061E","B27010_061M","B27010_062E","B27010_062M","B27010_063E","B27010_063M","B27010_064E","B27010_064M","B27010_065E","B27010_065M","B27010_066E","B27010_066M",
"1400000US25025071201","Census Tract 712.01, Suffolk County, Massachusetts","3620","466","698","184","626","179","140","73","20","23","0","12","466","188","0","12","0","12","62","62","19","29","0","12","0","12","29","51","0","12","14","21","10","15","878","241","824","242","449","172","47","52","0","12","328","150","0","12","0","12","27","39","0","12","0","12","7","16","13","21","0","12","7","16","27","26","1403","277","1231","287","512","116","78","49","29","35","612","270","0","12","0","12","136","88","49","61","0","12","0","12","45","38","0","12","15","33","27","28","36","34","641","108","150","77","8","12","0","12","142","80","0","12","0","12","491","107","0","12","25","22","41","33","374","99","0","12","0","12","51","36","0","12",
"1400000US25025080100","Census Tract 801, Suffolk County, Massachusetts","1974","349","495","136","486","136","137","88","0","12","0","12","349","129","0","12","0","12","9","14","0","12","0","12","0","12","0","12","0","12","9","14","0","12","596","162","463","125","141","58","94","52","0","12","228","95","0","12","0","12","24","27","0","12","0","12","0","12","0","12","0","12","24","27","109","82","659","180","474","141","192","63","48","46","17","24","217","122","0","12","0","12","151","74","39","58","0","12","0","12","50","46","0","12","0","12","62","46","34","48","224","125","107","44","12","19","0","12","95","45","0","12","0","12","117","113","0","12","19","26","25","44","61","53","0","12","0","12","12","16","0","12",
"1400000US25025080300","Census Tract 803, Suffolk County, Massachusetts","2194","290","518","192","483","178","124","122","9","13","0","12","350","155","0","12","0","12","35","57","0","12","0","12","0","12","0","12","0","12","35","57","0","12","875","215","676","146","271","97","60","50","0","12","345","120","0","12","0","12","105","70","23","32","0","12","1","4","0","12","0","12","81","64","94","91","666","143","568","125","315","111","0","12","28","45","225","99","0","12","0","12","85","86","21","32","0","12","0","12","2","4","0","12","0","12","62","82","13","22","135","65","42","38","0","12","0","12","42","38","0","12","0","12","85","47","0","12","0","12","7","11","78","47","0","12","0","12","0","12","8","11",
"1400000US25025080401","Census Tract 804.01, Suffolk County, Massachusetts","3019","287","921","168","875","179","162","84","0","12","0","12","713","195","0","12","0","12","41","33","0","12","0","12","0","12","0","12","0","12","41","33","5","21","686","162","591","139","273","104","47","33","0","12","271","99","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","95","83","974","197","845","188","379","133","48","43","8","13","410","147","0","12","0","12","117","55","21","33","0","12","0","12","76","47","0","12","0","12","20","17","12","16","438","117","166","70","20","23","0","12","146","68","0","12","0","12","272","121","0","12","42","44","14","22","208","107","0","12","0","12","8","14","0","12",
"1400000US25025080500","Census Tract 805, Suffolk County, Massachusetts","3600","470","1138","264","918","249","74","56","22","26","0","12","822","241","0","12","0","12","220","198","161","180","0","12","0","12","0","12","0","12","59","86","0","12","1033","234","788","179","284","118","81","66","0","12","379","140","0","12","44","64","221","130","183","123","0","12","20","22","0","12","0","12","18","34","24","33","1133","179","916","185","322","136","22","27","27","43","545","117","0","12","0","12","131","74","17","28","0","12","0","12","63","50","0","12","0","12","51","40","86","71","296","83","68","42","0","12","0","12","68","42","0","12","0","12","212","75","0","12","0","12","27","41","148","78","0","12","0","12","37","39","16","26",
"1400000US25025080601","Census Tract 806.01, Suffolk County, Massachusetts","4022","785","627","162","583","156","255","124","88","47","6","10","234","113","0","12","0","12","30","35","4","9","0","12","0","12","0","12","0","12","26","35","14","16","2454","712","2278","618","1477","432","535","203","0","12","266","114","0","12","0","12","145","122","94","95","0","12","3","5","3","6","0","12","45","37","31","24","702","118","619","113","205","94","37","26","0","12","377","93","0","12","0","12","60","46","0","12","0","12","0","12","33","30","0","12","0","12","27","34","23","30","239","57","44","32","0","12","0","12","44","32","0","12","0","12","195","56","0","12","29","24","13","16","153","49","0","12","0","12","0","12","0","12",
"1400000US25025080801","Census Tract 808.01, Suffolk County, Massachusetts","4679","578","970","317","775","287","288","130","46","33","0","12","441","207","0","12","0","12","181","138","71","63","0","12","5","9","0","12","0","12","105","129","14","14","2332","396","1994","393","1126","242","414","168","0","12","440","151","5","10","9","14","256","120","237","120","0","12","9","14","10","13","0","12","0","12","82","57","1178","194","948","201","143","69","29","28","23","37","753","183","0","12","0","12","191","86","91","77","20","22","0","12","47","41","0","12","0","12","33","26","39","32","199","67","33","47","0","12","0","12","33","47","0","12","0","12","166","63","0","12","0","12","0","12","149","56","0","12","0","12","17","19","0","12",
"1400000US25025080900","Census Tract 809, Suffolk County, Massachusetts","3571","353","59","70","59","70","34","61","11","18","0","12","14","22","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","2733","385","1761","328","1069","254","629","211","0","12","63","42","0","12","0","12","827","289","827","289","0","12","0","12","0","12","0","12","0","12","145","89","477","108","310","87","214","92","10","15","2","4","84","57","0","12","0","12","135","84","107","88","0","12","0","12","0","12","0","12","0","12","28","44","32","52","302","90","82","60","24","27","0","12","58","53","0","12","0","12","220","65","0","12","72","56","56","34","22","26","0","12","9","14","61","41","0","12",
"1400000US25025081001","Census Tract 810.01, Suffolk County, Massachusetts","4980","435","629","157","598","150","199","121","41","70","0","17","358","200","0","17","0","17","31","49","31","49","0","17","0","17","0","17","0","17","0","17","0","17","2489","417","1763","309","1004","261","477","126","11","17","271","97","0","17","0","17","413","232","378","220","0","17","26","31","0","17","0","17","9","16","313","340","1267","235","1073","200","428","161","72","66","0","17","573","226","0","17","0","17","133","101","63","76","0","17","0","17","18","26","0","17","0","17","52","62","61","70","595","103","15","26","0","17","0","17","15","26","0","17","0","17","580","106","0","17","91","70","18","30","423","117","0","17","0","17","48","73","0","17",
"1400000US25025081100","Census Tract 811, Suffolk County, Massachusetts","3717","350","282","103","272","100","116","72","24","33","0","12","132","114","0","12","0","12","10","15","10","15","0","12","0","12","0","12","0","12","0","12","0","12","1989","283","1328","234","926","198","283","96","0","12","119","86","0","12","0","12","590","272","568","274","0","12","0","12","0","12","0","12","22","28","71","65","981","171","701","166","570","144","26","25","5","11","100","78","0","12","0","12","260","125","151","99","0","12","0","12","108","91","0","12","0","12","1","15","20","27","465","124","112","73","9","13","0","12","103","71","0","12","0","12","353","136","0","12","22","26","29","34","264","124","0","12","0","12","38","38","0","12",
"1400000US25025081200","Census Tract 812, Suffolk County, Massachusetts","3698","410","1013","205","954","211","157","95","0","12","0","12","797","197","0","12","0","12","59","53","20","33","0","12","0","12","0","12","0","12","39","44","0","12","1138","363","1001","336","487","195","159","158","0","12","355","154","0","12","0","12","79","65","48","65","0","12","21","24","0","12","0","12","10","18","58","64","1212","175","1086","159","456","132","86","74","49","50","495","118","0","12","0","12","126","72","0","12","0","12","0","12","96","65","0","12","0","12","30","31","0","12","335","74","99","61","0","12","0","12","99","61","0","12","0","12","236","102","0","12","25","27","20","31","191","98","0","12","0","12","0","12","0","12",
"1400000US25025081300","Census Tract 813, Suffolk County, Massachusetts","4868","630","837","402","801","387","200","156","0","12","0","12","601","357","0","12","0","12","36","56","0","12","0","12","0","12","0","12","0","12","36","56","0","12","1303","576","1203","557","695","396","137","171","0","12","371","233","0","12","0","12","38","46","22","38","0","12","16","26","0","12","0","12","0","12","62","62","1605","229","1213","252","436","265","11","58","110","140","629","225","0","12","27","46","282","148","0","12","0","12","37","64","166","129","0","12","0","12","79","83","110","77","1123","209","292","160","0","12","0","12","292","160","0","12","0","12","767","239","0","12","91","117","0","12","659","238","0","12","0","12","17","27","64","59",
"1400000US25025081400","Census Tract 814, Suffolk County, Massachusetts","2924","263","408","141","339","135","274","138","0","12","0","12","65","68","0","12","0","12","69","75","0","12","0","12","0","12","0","12","0","12","69","75","0","12","1113","230","1004","202","767","190","160","82","15","22","51","45","0","12","11","18","99","90","99","90","0","12","0","12","0","12","0","12","0","12","10","15","1121","220","938","211","682","198","23","25","22","34","158","98","25","39","28","44","84","65","19","20","0","12","0","12","33","46","0","12","0","12","32","41","99","86","282","88","97","58","0","12","0","12","97","58","0","12","0","12","185","72","0","12","16","22","43","29","88","49","0","12","0","12","38","33","0","12",
"1400000US25025081500","Census Tract 815, Suffolk County, Massachusetts","2763","277","745","216","686","213","92","75","0","12","0","12","594","243","0","12","0","12","59","60","0","12","0","12","0","12","0","12","0","12","59","60","0","12","874","234","697","189","373","144","30","26","0","12","294","161","0","12","0","12","50","43","9","12","0","12","21","20","8","12","0","12","12","21","127","100","892","130","731","113","279","89","52","37","20","24","371","81","0","12","9","12","82","45","13","14","0","12","0","12","35","33","0","12","0","12","34","30","79","64","252","65","106","57","19","23","0","12","81","52","0","12","6","9","146","44","0","12","12","13","0","12","93","42","0","12","0","12","41","36","0","12",
"1400000US25025081700","Census Tract 817, Suffolk County, Massachusetts","3990","487","908","268","870","253","230","129","0","12","0","12","632","257","8","14","0","12","38","37","14","23","0","12","0","12","0","12","0","12","24","30","0","12","1154","217","1035","213","512","186","68","79","18","30","437","145","0","12","0","12","59","47","25","31","0","12","0","12","0","12","16","24","18","28","60","67","1381","255","1119","230","567","174","0","12","0","12","552","184","0","12","0","12","169","89","48","53","0","12","0","12","40","38","0","12","0","12","81","70","93","85","547","104","262","89","36","42","0","12","226","95","0","12","0","12","263","109","0","12","58","52","52","47","95","64","0","12","0","12","58","51","22","38",
"1400000US25025081800","Census Tract 818, Suffolk County, Massachusetts","3300","386","1094","184","895","244","229","149","14","20","0","12","652","230","0","12","0","12","145","126","0","12","0","12","0","12","0","12","18","30","127","128","54","87","601","177","534","172","263","110","11","16","0","12","260","130","0","12","0","12","67","58","19","30","0","12","11","17","0","12","0","12","37","63","0","12","1225","210","1041","184","518","151","29","26","29","46","465","192","0","12","0","12","104","82","14","25","0","12","0","12","57","58","0","12","0","12","33","40","80","77","380","120","178","88","30","29","0","12","148","78","0","12","0","12","202","88","25","39","41","43","0","12","109","80","0","12","0","12","27","25","0","12",
"1400000US25025081900","Census Tract 819, Suffolk County, Massachusetts","3704","502","1001","284","956","284","150","108","49","52","0","12","757","306","0","12","0","12","45","44","0","12","0","12","8","12","0","12","0","12","37","43","0","12","748","175","724","171","347","122","15","23","11","16","351","139","0","12","0","12","24","27","13","20","0","12","0","12","0","12","0","12","11","17","0","12","1508","226","1426","238","578","191","89","99","38","57","721","195","0","12","0","12","65","56","0","12","0","12","0","12","35","48","0","12","2","6","28","29","17","31","447","148","154","91","38","46","0","12","116","76","0","12","0","12","293","121","0","12","40","35","27","27","149","96","0","12","0","12","77","47","0","12",
"1400000US25025082000","Census Tract 820, Suffolk County, Massachusetts","3421","406","1024","290","798","281","342","156","0","12","0","12","456","298","0","12","0","12","212","173","0","12","0","12","0","12","0","12","0","12","212","173","14","23","677","218","635","214","430","161","0","12","0","12","205","125","0","12","0","12","9","14","0","12","0","12","0","12","0","12","0","12","9","14","33","51","1211","210","997","207","578","189","15","22","15","23","379","187","0","12","10","17","116","72","0","12","0","12","0","12","39","53","0","12","0","12","77","53","98","88","509","115","254","121","64","54","0","12","190","99","0","12","0","12","249","98","0","12","100","63","41","41","73","65","0","12","0","12","35","33","6","13",
"1400000US25025082100","Census Tract 821, Suffolk County, Massachusetts","5998","894","1357","410","1316","414","179","189","0","17","0","17","1137","435","0","17","0","17","41","68","0","17","0","17","0","17","0","17","0","17","41","68","0","17","1896","533","1739","557","716","343","41","71","0","17","982","626","0","17","0","17","65","102","0","17","0","17","3","9","0","17","0","17","62","102","92","133","1843","333","1552","315","716","287","38","60","0","17","798","263","0","17","0","17","90","93","0","17","0","17","0","17","64","87","0","17","0","17","26","33","201","137","902","330","315","234","0","17","0","17","100","80","72","91","143","172","587","243","0","17","29","41","57","70","386","243","0","17","20","32","95","86","0","17",
"1400000US25025090100","Census Tract 901, Suffolk County, Massachusetts","5026","523","1393","347","1321","341","264","134","16","27","0","17","1041","337","0","17","0","17","72","45","0","17","0","17","0","17","0","17","0","17","72","45","0","17","1312","258","1107","246","348","175","3","8","0","17","744","179","12","18","0","17","45","51","0","17","0","17","0","17","0","17","0","17","45","51","160","105","1795","307","1632","305","804","233","20","25","16","29","792","257","0","17","0","17","115","78","0","17","0","17","0","17","89","71","0","17","0","17","26","29","48","48","526","163","227","106","43","44","0","17","184","84","0","17","0","17","299","126","0","17","32","28","18","22","230","116","0","17","0","17","19","29","0","17",
"1400000US25025090200","Census Tract 902, Suffolk County, Massachusetts","2348","407","786","255","741","259","102","68","18","27","0","12","621","248","0","12","0","12","45","38","0","12","0","12","0","12","0","12","0","12","45","38","0","12","628","215","544","211","150","68","0","12","0","12","394","207","0","12","0","12","18","25","0","12","0","12","18","25","0","12","0","12","0","12","66","59","703","118","602","116","222","80","7","10","16","18","357","104","0","12","0","12","55","34","0","12","0","12","0","12","55","34","0","12","0","12","0","12","46","50","231","66","118","52","6","11","0","12","112","54","0","12","0","12","113","44","0","12","7","10","0","12","97","42","0","12","9","14","0","12","0","12",
"1400000US25025090300","Census Tract 903, Suffolk County, Massachusetts","3095","579","1084","409","937","365","98","88","0","12","0","12","831","367","8","18","0","12","104","114","0","12","0","12","0","12","11","26","0","12","93","111","43","63","629","282","413","177","99","87","0","12","0","12","314","149","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","216","208","1061","195","807","250","361","139","29","35","10","16","402","167","5","12","0","12","161","80","0","12","0","12","0","12","91","67","6","13","0","12","64","57","93","95","321","91","205","76","18","27","0","12","187","71","0","12","0","12","116","63","0","12","38","41","9","16","62","49","0","12","0","12","7","15","0","12",
"1400000US25025090400","Census Tract 904, Suffolk County, Massachusetts","4396","669","1135","331","974","326","338","225","0","12","0","12","636","261","0","12","0","12","152","132","0","12","0","12","0","12","0","12","0","12","152","132","9","16","1182","218","877","238","261","191","14","23","0","12","586","216","0","12","16","28","160","106","12","20","80","94","8","17","0","12","0","12","60","67","145","108","1681","350","1518","337","808","267","26","31","0","12","684","261","0","12","0","12","130","81","0","12","0","12","0","12","98","73","0","12","0","12","32","35","33","36","398","155","231","128","0","12","0","12","231","128","0","12","0","12","167","77","0","12","26","28","19","20","114","71","0","12","0","12","8","14","0","12",
"1400000US25025090600","Census Tract 906, Suffolk County, Massachusetts","2740","408","634","165","582","168","217","88","8","12","0","12","357","135","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","52","43","854","223","724","204","382","99","17","20","0","12","325","164","0","12","0","12","39","34","29","30","0","12","0","12","0","12","10","17","0","12","91","61","1045","150","904","135","542","112","34","28","56","47","268","99","4","10","0","12","35","26","13","16","0","12","0","12","8","14","0","12","0","12","14","17","106","60","207","65","106","54","0","12","0","12","106","54","0","12","0","12","101","44","0","12","23","26","4","6","64","38","0","12","0","12","10","9","0","12",
"1400000US25025090700","Census Tract 907, Suffolk County, Massachusetts","3878","382","355","138","269","124","164","106","0","12","0","12","105","73","0","12","0","12","52","50","0","12","0","12","0","12","0","12","0","12","52","50","34","31","1673","261","1560","260","1151","238","176","120","48","72","173","98","0","12","12","18","86","66","71","63","0","12","3","7","0","12","0","12","12","19","27","30","1315","221","1058","201","648","186","96","72","8","13","306","123","0","12","0","12","158","100","25","31","9","13","0","12","98","92","0","12","0","12","26","28","99","81","535","110","377","99","22","23","0","12","334","92","0","12","21","34","158","71","0","12","58","47","3","7","68","54","0","12","0","12","29","31","0","12",
"1400000US25025090901","Census Tract 909.01, Suffolk County, Massachusetts","3653","344","781","173","647","156","219","110","43","40","0","12","385","125","0","12","0","12","86","78","18","30","0","12","8","12","0","12","0","12","60","73","48","46","1962","312","1691","272","1049","255","490","147","0","12","117","65","35","44","0","12","92","46","44","29","0","12","0","12","14","14","0","12","34","32","179","122","662","168","611","170","257","103","10","16","31","45","300","95","0","12","13","20","51","41","0","12","3","7","0","12","29","34","0","12","0","12","19","24","0","12","248","89","69","49","0","12","0","12","69","49","0","12","0","12","179","82","0","12","33","34","10","16","135","80","0","12","0","12","1","3","0","12",
"1400000US25025091001","Census Tract 910.01, Suffolk County, Massachusetts","2821","406","366","147","285","141","99","97","49","44","0","12","137","94","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","81","100","1141","225","1020","280","940","257","34","27","13","21","6","8","17","26","10","16","45","37","26","27","0","12","2","6","0","12","0","12","17","23","76","91","979","259","831","252","602","183","19","21","0","12","210","135","0","12","0","12","86","55","14","22","0","12","0","12","51","45","0","12","3","7","18","24","62","58","335","100","113","66","7","11","0","12","106","65","0","12","0","12","222","94","0","12","61","52","10","16","105","78","0","12","0","12","46","40","0","12",
"1400000US25025091100","Census Tract 911, Suffolk County, Massachusetts","4818","294","696","186","603","171","464","199","19","21","0","12","120","71","0","12","0","12","93","63","18","21","0","12","0","12","0","12","0","12","75","63","0","12","1946","216","1743","210","1401","202","138","69","0","12","204","108","0","12","0","12","186","108","63","45","0","12","0","12","0","12","0","12","123","98","17","19","1635","214","1493","210","1138","240","54","41","18","19","283","132","0","12","0","12","102","61","7","12","17","27","10","16","30","27","0","12","0","12","38","34","40","30","541","150","248","115","44","33","0","12","204","113","0","12","0","12","293","107","0","12","63","44","33","23","129","69","0","12","0","12","68","56","0","12",
"1400000US25025091200","Census Tract 912, Suffolk County, Massachusetts","3369","508","634","223","577","196","465","199","0","12","0","12","112","66","0","12","0","12","57","59","39","54","0","12","0","12","0","12","0","12","18","20","0","12","946","196","894","191","717","194","30","25","0","12","117","69","0","12","30","47","17","27","17","27","0","12","0","12","0","12","0","12","0","12","35","41","1451","233","1316","237","765","190","135","83","0","12","416","200","0","12","0","12","48","44","6","12","0","12","0","12","15","25","0","12","0","12","27","35","87","97","338","107","201","93","35","30","0","12","166","100","0","12","0","12","137","71","0","12","53","39","12","19","64","46","0","12","7","12","1","8","0","12",
"1400000US25025091300","Census Tract 913, Suffolk County, Massachusetts","2676","322","636","220","598","214","134","85","82","126","0","12","382","152","0","12","0","12","38","36","10","14","0","12","0","12","0","12","0","12","28","34","0","12","812","174","689","147","395","138","28","27","0","12","266","122","0","12","0","12","100","74","49","48","0","12","0","12","0","12","0","12","51","53","23","26","953","128","748","121","318","104","42","38","8","13","380","111","0","12","0","12","112","56","44","36","1","6","0","12","32","30","0","12","0","12","35","24","93","64","275","85","217","76","5","8","9","15","203","76","0","12","0","12","58","38","0","12","10","14","0","12","30","34","0","12","0","12","18","14","0","12",
"1400000US25025091400","Census Tract 914, Suffolk County, Massachusetts","3239","374","808","175","695","156","293","108","6","9","0","12","396","137","0","12","0","12","78","49","10","13","0","12","18","21","0","12","0","12","50","43","35","66","800","198","693","180","281","79","60","70","0","12","352","132","0","12","0","12","47","40","0","12","0","12","0","12","0","12","0","12","47","40","60","51","1280","155","1072","156","531","119","16","18","0","12","525","115","0","12","0","12","144","67","33","35","0","12","0","12","76","49","0","12","12","27","23","20","64","46","351","75","161","73","25","20","0","12","136","73","0","12","0","12","182","71","0","12","37","32","0","12","120","58","0","12","0","12","25","26","8","14",
"1400000US25025091500","Census Tract 915, Suffolk County, Massachusetts","5192","610","1396","304","1261","287","444","205","7","14","21","31","789","273","0","17","0","17","96","76","0","17","0","17","0","17","0","17","0","17","96","76","39","62","1413","234","1054","193","584","168","59","37","0","17","411","137","0","17","0","17","46","40","0","17","0","17","27","32","0","17","0","17","19","27","313","150","1797","277","1362","285","847","241","10","19","0","17","475","169","8","13","22","37","156","78","0","17","9","14","0","17","76","62","0","17","0","17","71","48","279","124","586","116","307","98","8","12","0","17","299","98","0","17","0","17","279","135","10","17","115","86","12","20","87","75","0","17","12","19","43","69","0","17",
"1400000US25025091600","Census Tract 916, Suffolk County, Massachusetts","3089","284","818","277","607","294","52","51","0","12","0","12","555","299","0","12","0","12","211","218","85","159","0","12","0","12","0","12","0","12","126","121","0","12","892","257","795","248","327","113","64","63","0","12","404","189","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","97","68","1105","211","925","249","500","198","39","36","5","12","381","163","0","12","0","12","76","70","43","60","0","12","0","12","11","14","0","12","8","18","14","18","104","108","274","120","91","58","14","34","0","12","77","55","0","12","0","12","183","93","0","12","7","12","19","43","148","85","0","12","0","12","9","13","0","12",
"1400000US25025091700","Census Tract 917, Suffolk County, Massachusetts","3267","328","893","190","839","186","414","159","10","14","0","12","415","157","0","12","0","12","54","45","22","35","9","14","0","12","0","12","0","12","23","23","0","12","916","161","821","159","575","140","38","43","0","12","208","88","0","12","0","12","12","14","6","10","0","12","0","12","0","12","0","12","6","11","83","47","1100","173","902","157","426","93","63","102","9","13","404","107","0","12","0","12","99","60","28","35","0","12","0","12","35","38","0","12","0","12","36","33","99","65","358","73","153","48","58","37","0","12","95","51","0","12","0","12","199","59","0","12","62","30","30","23","80","39","0","12","0","12","27","19","6","9",
"1400000US25025091800","Census Tract 918, Suffolk County, Massachusetts","3579","492","999","233","912","220","440","211","0","12","15","26","447","226","0","12","10","18","87","72","0","12","48","46","0","12","0","12","0","12","39","41","0","12","1021","226","942","230","506","240","12","19","0","12","424","154","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","79","74","1218","267","1035","248","482","202","11","21","0","12","542","160","0","12","0","12","106","78","0","12","0","12","0","12","64","60","0","12","0","12","42","46","77","58","341","82","148","77","42","44","0","12","106","69","0","12","0","12","193","86","0","12","80","56","11","17","74","55","0","12","0","12","28","35","0","12",
"1400000US25025091900","Census Tract 919, Suffolk County, Massachusetts","4503","685","1299","426","1192","434","203","113","17","29","0","12","972","436","0","12","0","12","64","54","38","42","0","12","0","12","0","12","0","12","26","28","43","50","1049","196","956","195","402","141","0","12","29","37","525","196","0","12","0","12","50","43","20","29","0","12","4","10","0","12","0","12","26","35","43","51","1590","324","1320","251","743","184","33","36","0","12","544","199","0","12","0","12","119","80","32","48","0","12","0","12","38","42","0","12","0","12","49","36","151","146","565","173","210","86","10","15","0","12","200","84","0","12","0","12","355","160","0","12","50","51","5","10","243","155","0","12","0","12","57","62","0","12",
"1400000US25025092000","Census Tract 920, Suffolk County, Massachusetts","5590","524","1302","270","1144","245","497","171","9","15","0","17","638","225","0","17","0","17","101","93","0","17","0","17","0","17","0","17","0","17","101","93","57","77","1344","263","1064","214","495","152","54","43","7","10","493","184","15","22","0","17","19","25","0","17","0","17","5","13","0","17","0","17","14","22","261","146","2229","335","1785","219","1050","173","100","75","0","17","621","189","0","17","14","22","338","266","40","35","0","17","0","17","64","53","0","17","0","17","234","257","106","76","715","140","359","115","38","33","0","17","321","115","0","17","0","17","339","118","0","17","83","47","63","46","115","70","0","17","0","17","78","55","17","26",
"1400000US25025092101","Census Tract 921.01, Suffolk County, Massachusetts","7210","635","1265","422","1206","412","656","325","0","17","0","17","550","210","0","17","0","17","59","111","0","17","0","17","0","17","0","17","0","17","59","111","0","17","2468","347","2214","333","1359","230","159","83","0","17","677","238","19","32","0","17","109","123","0","17","0","17","0","17","0","17","0","17","109","123","145","137","2765","380","2417","362","1134","289","14","23","24","36","1245","342","0","17","0","17","234","145","61","74","0","17","0","17","72","86","0","17","0","17","101","113","114","93","712","237","314","172","45","75","0","17","269","160","0","17","0","17","398","143","0","17","144","117","17","25","204","103","0","17","18","29","15","26","0","17",
"1400000US25025092200","Census Tract 922, Suffolk County, Massachusetts","3282","275","716","144","650","146","234","93","11","18","0","12","393","167","12","28","0","12","66","45","29","32","0","12","0","12","0","12","0","12","37","39","0","12","726","185","691","184","355","147","37","46","0","12","299","134","0","12","0","12","19","26","5","12","0","12","14","24","0","12","0","12","0","12","16","26","1405","197","1197","194","683","157","65","49","8","12","433","154","8","19","0","12","177","84","32","31","0","12","0","12","62","66","0","12","0","12","83","70","31","36","435","79","145","67","6","11","0","12","139","68","0","12","0","12","267","95","0","12","64","45","18","21","131","74","0","12","10","16","44","34","23","19",
"1400000US25025092300","Census Tract 923, Suffolk County, Massachusetts","3443","349","1073","190","905","194","415","133","45","50","0","12","445","160","0","12","0","12","160","105","49","78","0","12","11","17","0","12","0","12","100","82","8","11","783","174","725","157","387","126","25","27","10","14","303","88","0","12","0","12","17","23","15","23","0","12","2","5","0","12","0","12","0","12","41","39","1197","163","940","148","551","122","36","46","0","12","353","95","0","12","0","12","226","106","50","58","0","12","19","30","68","49","0","12","0","12","89","74","31","28","390","79","163","75","42","29","7","12","114","65","0","12","0","12","227","67","0","12","58","34","49","42","67","45","0","12","0","12","53","38","0","12",
"1400000US25025092400","Census Tract 924, Suffolk County, Massachusetts","6413","537","2247","424","2247","424","345","258","0","17","0","17","1902","461","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","1466","369","1291","336","549","231","13","20","0","17","729","277","0","17","0","17","119","124","0","17","0","17","0","17","19","30","0","17","100","107","56","64","1910","325","1563","282","606","207","45","98","0","17","912","292","0","17","0","17","111","79","0","17","0","17","0","17","75","78","0","17","0","17","36","36","236","232","790","216","426","179","15","24","15","23","396","177","0","17","0","17","364","157","0","17","109","88","20","35","203","130","0","17","0","17","32","47","0","17",
"1400000US25025100100","Census Tract 1001, Suffolk County, Massachusetts","7013","736","2216","422","2082","417","609","268","135","169","0","17","1338","404","0","17","0","17","134","104","0","17","0","17","7","12","0","17","0","17","127","103","0","17","1753","340","1621","313","715","190","15","21","0","17","891","251","0","17","0","17","38","42","0","17","0","17","19","31","0","17","0","17","19","31","94","123","2223","290","2082","270","917","251","150","131","94","87","921","187","0","17","0","17","107","75","27","35","0","17","0","17","31","47","0","17","16","26","33","38","34","46","821","221","166","107","56","64","0","17","110","85","0","17","0","17","655","206","0","17","39","39","98","121","428","188","0","17","16","26","74","50","0","17",
"1400000US25025100200","Census Tract 1002, Suffolk County, Massachusetts","3328","326","1099","186","1019","190","281","101","6","8","0","12","732","205","0","12","0","12","65","62","0","12","0","12","0","12","0","12","0","12","65","62","15","22","766","160","642","138","274","100","11","12","0","12","357","95","0","12","0","12","52","36","11","12","0","12","0","12","0","12","0","12","41","36","72","50","1166","158","946","151","562","129","8","12","8","11","368","100","0","12","0","12","156","61","14","24","8","11","0","12","46","43","0","12","22","29","66","40","64","43","297","93","66","49","6","9","0","12","60","48","0","12","0","12","231","77","0","12","76","63","46","47","55","39","0","12","18","21","36","35","0","12",
